Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_COUPLES_THERAPY_SESSIONS_INYEAR,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS -  Count of Behavioural couples therapy sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Couples Therapy sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
*Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 42

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_DYNAMIC_THERAPY_SESSIONS_INYEAR,Count of Dynamic Interpersonal therapy sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of Dynamic Therapy sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
* Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 45

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_OTHER_LI_INYEAR,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS -  Count of Other low intensity therapy sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Other low intensity therapy sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
* Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 25, 26, or 43

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_OTHER_HI_INYEAR,Count of Other high intensity therapy sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The derived count of Other high intensity therapy sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
? The appointment is on or after 01/07/2014 and
? Appointment type is equal to 02, 03 or 05 and
? Therapy type is equal to 40,46 or 47, 48 

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_NOT_SPECIFIED_INYEAR,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS -  Count of not specified therapy sessions for IAPT within a referral and within the 2015/16 financial year.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
 derived count of unspecified therapy sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
*Appointment type is equal to 02, 03 or 05, and Therapy type maps to Not Specified  or all the Therapy Types are missing.

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.


",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,Der_Financial_Year,"Financial year of the activity, e.g. 2013/14, 2014/15 etc. ",varchar(7),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The Der_Financial_Year column has been added to aid the split of financial year data and derived from the file information for that specific year.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,ORGCODEPROVIDSTEPTO,"This is the ORGANISATION CODE of the ORGANISATION acting as a Health Care Provider, stepped to during an Improving Access to Psychological Therapies Care Spell.",varchar(6),,,No,,Amy Hutton,31/08/2017,ORGANISATION CODE (IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES STEPPED TO PROVIDER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(improving_access_to_psychological_therapies_stepped_to_provider)_de.asp?shownav=1
NHSE_IAPT,Referral_v15,IC_COUNT_DISTINCT_THERAPY_TYPES,The total number of different therapy types one person has had in the course of their referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_V1_5_COMPLETED_TREATMENT_FLAG,Indicates whether a referral which ended in the period has finished a course of treatment.,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
IC_v1_5_COMPLETED_TREATMENT_FLAG = ""Y"" 
where R.ENDDATE IS NOT NULL 
and R.IC_COUNT_TREATMENT_APPOINTMENTS >= 2",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_USE_QTR_REFERRAL_FLAG,"Flags the most recent instance of the IC_PATHWAY_ID in the quarter. Since IAPT is a monthly submission, up to 3 instances of a referral can be received in a quarter, the flag indicates the most recent referral record to use for quarterly reporting and analysis.",varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
IC_USE_QTR_REFERRAL_FLAG = ""Y"" where Row_Number = 1 (highest ranked referral instance based on the following subset):
Partition referrals by Quarter_ID and A.IC_PATHWAY_ID and order by H.MONTH_ID desc
The top ranked referral is assigned a flag.",Amy Hutton,31/08/2017,,
