Definition ID,Database,Table,Schema,Data Item,Description,Data type,Is_Derived_Item,Derivation_Methodology,Data Dictionary Name,Data Dictionary Links,Checked,Business check,RK 2
1574,NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Der,dbo,NCBFinal_Spell_SourceRuleSet,"The rule set which has been used to identify spells within the NHSE portfolio. Where more than 1 rule is satisfied, all rule sets are displayed.",varchar(250),Yes,"When NCBPST_Spell_Flag is '1', NCBFinal_Spell_Flag is '0', and NCBPST_Spell_ServiceLine is anything but 'NCBPS01C' or 'NCBPS01R' then this field displays a concatenation of '|PSTool_1314' and, where NCBLocal_Spell_Flag is ?1?, NCBLocal_RuleApplied.
The same concatenation is applied when NCBPST_Spell_Flag is ?1?, NCBFinal_Spell_Flag is ?0?, NCBPST_Spell_ServiceLine is either 'NCBPS01C' or 'NCBPS01R' and Spell_Core_HRG is either 'SB97Z' or 'SC97Z'.
When NCBLocal_Spell_Flag is ?1?, NCBFinal_Spell_Flag is ?0? and NCBLocal_RuleApplied is anything but '|Military Practice (RRU)' then NCBLocal_Rule_Applied is used.",,,RK,AP,
1248,NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,dbo,Spell_Reporting_APCE_Ident,The APCE Ident value of the underlying 'reporting' episode as produced by the 2013/14 Local Payment HRG Grouper.,bigint,Yes,"For further details, please see the NHS Digital published information about the HRG Grouper at: http://content.digital.nhs.uk/article/2580/HRG4-201314-Payment-Grouper",,,RK,AP,
1337,NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Der,dbo,Spell_Reporting_APCE_Ident,The APCE Ident value of the underlying 'reporting' episode as produced by the 2014/15 Local Payment HRG Grouper.,bigint,Yes,"For further details, please see the NHS Digital published information about the HRG Grouper at: http://content.digital.nhs.uk/article/3938/HRG4-201415-Payment-Grouper",,,RK,AP,
1431,NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Der,dbo,Spell_Reporting_APCE_Ident,The APCE Ident value of the underlying 'reporting' episode as produced by the 2014/15 (DTR) and 2015/16 (ETO) Local Payment HRG Grouper.,bigint,Yes,"For further details, please see the NHS Digital published information about the HRG Grouper at: http://content.digital.nhs.uk/article/6103/HRG4-201516-Payment-Grouper",,,RK,AP,
1575,NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Der,dbo,Responsible_Purchaser_Code,The code of the purchaser (commissioner) with responsibility for the attendance according to the NCDR interpretation of the 2016/17 Commissioner Assignment Method (CAM) logic.,varchar(5),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1249,NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,dbo,Spell_Reporting_APCE_Load_ID,The load identifier for the reporting episode within the spell.  Used largely for data processing purposes.,int,Yes,Set the same as the APC_Load_ID of the episode which is flagged as the reporting episode for the spell by the HRG Grouper of the relevant year.,,,RK,AP,
1338,NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Der,dbo,Spell_Reporting_APCE_Load_ID,The load identifier for the reporting episode within the spell.  Used largely for data processing purposes.,int,Yes,Set the same as the APC_Load_ID of the episode which is flagged as the reporting episode for the spell by the HRG Grouper of the relevant year.,,,RK,AP,
1432,NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Der,dbo,Spell_Reporting_APCE_Load_ID,The load identifier for the reporting episode within the spell.  Used largely for data processing purposes.,int,Yes,Set the same as the APC_Load_ID of the episode which is flagged as the reporting episode for the spell by the HRG Grouper of the relevant year.,,,RK,AP,
1576,NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Der,dbo,Responsible_Purchaser_Type,"The purchaser type responsible for the attendance according to the NCDR interpretation of the 2016/17 CAM, e.g. CCG, Commissioning Hub, etc.",varchar(50),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1256,NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,dbo,Spell_Secondary_Diagnosis,The first secondary diagnosis for the spell as produced by the 2013/14 Local Payment HRG Grouper.,varchar(6),Yes,"For further details, please see the NHS Digital published information about the HRG Grouper at: http://content.digital.nhs.uk/article/2580/HRG4-201314-Payment-Grouper",,,RK,AP,
1345,NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Der,dbo,Spell_Secondary_Diagnosis,The first secondary diagnosis for the spell as produced by the 2014/15 Local Payment HRG Grouper.,varchar(6),Yes,"For further details, please see the NHS Digital published information about the HRG Grouper at: http://content.digital.nhs.uk/article/3938/HRG4-201415-Payment-Grouper",,,RK,AP,
1439,NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Der,dbo,Spell_Secondary_Diagnosis,The first secondary diagnosis for the spell as produced by the 2014/15 (DTR) and 2015/16 (ETO) Local Payment HRG Grouper.,varchar(6),Yes,"For further details, please see the NHS Digital published information about the HRG Grouper at: http://content.digital.nhs.uk/article/6103/HRG4-201516-Payment-Grouper",,,RK,AP,
1577,NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Der,dbo,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser according to the NCDR interpretation of the 2016/17 Commissioner Assignment Method (CAM), e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1257,NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,dbo,Spell_SSC_Key,Concatenated string of all of the specialised services code(s) for the spell as produced by the 2013/14 Local Payment HRG Grouper.,varchar(50),Yes,"A concatenation of all SpellSSC[1-7] fields in the output of the HRG Grouper.  For further details, please see the NHS Digital published information about the HRG Grouper at: http://content.digital.nhs.uk/article/2580/HRG4-201314-Payment-Grouper",,,RK,AP,
1346,NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Der,dbo,Spell_SSC_Key,Concatenated string of all of the specialised services code(s) for the spell as produced by the 2014/15 Local Payment HRG Grouper.,varchar(50),Yes,"A concatenation of all SpellSSC[1-7] fields in the output of the HRG Grouper.  For further details, please see the NHS Digital published information about the HRG Grouper at: http://content.digital.nhs.uk/article/3938/HRG4-201415-Payment-Grouper",,,RK,AP,
1440,NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Der,dbo,Spell_SSC_Key,Concatenated string of all of the specialised services code(s) for the spell as produced by the 2014/15 (DTR) and 2015/16 (ETO) Local Payment HRG Grouper.,varchar(50),Yes,"A concatenation of all SpellSSC[1-7] fields in the output of the HRG Grouper.  For further details, please see the NHS Digital published information about the HRG Grouper at: http://content.digital.nhs.uk/article/6103/HRG4-201516-Payment-Grouper",,,RK,AP,
1578,NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Der,dbo,Responsible_Purchaser_Country_Code,"The country code associated with the responsible purchaser code, according to the NCDR implemented  CAM logic. See reference table, tbl_Ref_Other_Country_Code for country name, type, continent and whether reciprocal agreements are applicable.",varchar(3),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1263,NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,dbo,Spell_Treatment_Function_Code,The treatment function code for the spell as produced by the 2013/14 Local Payment HRG Grouper.,varchar(3),Yes,The same treatment function code as for the reporting episode within the spell.,,,RK,AP,
1352,NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Der,dbo,Spell_Treatment_Function_Code,The treatment function code for the spell as produced by the 2014/15 Local Payment HRG Grouper.,varchar(3),Yes,The same treatment function code as for the reporting episode within the spell.,,,RK,AP,
1446,NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Der,dbo,Spell_Treatment_Function_Code,The treatment function code for the spell as produced by the 2014/15 (DTR) and 2015/16 (ETO) Local Payment HRG Grouper.,varchar(3),Yes,The same treatment function code as for the reporting episode within the spell.,,,RK,AP,
1579,NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Der,dbo,Responsible_Purchaser_Supp_Code,"Supplementary codes, such as, prison codes, military practice codes etc. are populated to provide additional information in relation to the responsible purchaser and type according to the NCDR interpretation of the 2016/17 CAM.
Specifically, for each of the areas, codes contained in this field are as follows: (1) Military Personnel: military practice code (default of 'Unknown (XMD)'); (2) Offender Health: penal establishment code (see reference table tbl_Ref_ODS_Postcode_Prisons); (3) Devolved Administrations: geographical breakdown (i.e. Welsh Health Board, default of country name); (4) Reciprocal OSVs: Host CCG code (Default of 'Unk Host CCG').",varchar(20),Yes,"Derived using an NCDR specific version of the Commissioner Assignment Method (CAM) methodology, interpreted using SUS data where possible.  For further information, please contact DSfC Support (england.dsfc-support@nhs.net), or for a general overview see the specific CAM documentation (https://www.england.nhs.uk/wp-content/uploads/2015/12/commissioner-assignment-process-flowchart-annotations.pdf) for further details.",,,RK,AP,"hopefully largely sorted, still need years though."
1260,NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,dbo,Spell_Unbundled_HRGs,Unbundled HRGs as produced by the 2013/14 Local Payment HRG Grouper.,varchar(500),Yes,"Uses the UnbundledHRGs field from the HRG Grouper.  For further information on the HRG Grouper, please see: http://content.digital.nhs.uk/article/2580/HRG4-201314-Payment-Grouper",,,RK,AP,
1349,NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Der,dbo,Spell_Unbundled_HRGs,Unbundled HRGs as produced by the 2014/15 Local Payment HRG Grouper.,varchar(500),Yes,"Uses the UnbundledHRGs field from the HRG Grouper.  For further information on the HRG Grouper, please see: http://content.digital.nhs.uk/article/3938/HRG4-201415-Payment-Grouper",,,RK,AP,
1443,NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Der,dbo,Spell_Unbundled_HRGs,Unbundled HRGs as produced by the 2014/15 (DTR) and 2015/16 (ETO) Local Payment HRG Grouper.,varchar(500),Yes,"Uses the UnbundledHRGs field from the HRG Grouper.  For further information on the HRG Grouper, please see: http://content.digital.nhs.uk/article/6103/HRG4-201516-Payment-Grouper",,,RK,AP,
1580,NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Der,dbo,National_POD_Code,National Point of Delivery code.,varchar(20),Yes,"Largely derived from Der_Management_Type; where Der_Management_Type is 'DC' then 'DC' for Day Case, where it is 'EL' then 'EL' for Elective, 'RDA' then 'RDAY' for regular day attender, 'RNA' then 'RNIGHT' for regular night attender, 'NE' then 'NELNE' which is non-elective, and finally, where Der_Management_Type is 'EM' then 'NEL' for non-elective (if Spell_PbR_Adj_LoS is less than 2, add 'ST' to make it 'NELST for short stay non-elective').
If none of these rules are met, use 'APCUNK' for unknowns.",,,RK,AP,added more detail
1261,NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,dbo,Spell_Unbundled_HRGs_Count,A count of the number of unbundled HRGs in the spell.,int,Yes,The sum total of all FCE_Unbundled_HRGs_Count fields for each episode within the spell.,,,RK,AP,
1350,NHSE_SEM_Live,tbl_Data_SEM_APCS_1415_Der,dbo,Spell_Unbundled_HRGs_Count,A count of the number of unbundled HRGs in the spell.,int,Yes,The sum total of all FCE_Unbundled_HRGs_Count fields for each episode within the spell.,,,RK,AP,
1444,NHSE_SEM_Live,tbl_Data_SEM_APCS_1516_Der,dbo,Spell_Unbundled_HRGs_Count,A count of the number of unbundled HRGs in the spell.,int,Yes,The sum total of all FCE_Unbundled_HRGs_Count fields for each episode within the spell.,,,RK,AP,
1581,NHSE_SEM_Live,tbl_Data_SEM_APCS_1617_Der,dbo,Spell_RE30_Parent_Management_Type,"Relates to readmissions. This is the Der_Management_Type of the parent spell. Potential values :- DC, EL, EM, NE, RDA, RNA, UNK.",varchar(3),Yes,"When Management_Type is 'EM' and Spell_RE30_Parent_APCS_Ident is complete, this is the Management_Type of the parent spell.",,,RK,AP,
,NHSE_SEM_Live,tbl_Data_SEM_AEA_1718_Der,dbo,AEA_Ident,Primary Key - Use this field to join to the other tbl_Data_SEM_AEA_* tables.,bigint,Yes,A unique integer assigned to the record.  Does not represent any information about the patient.,,,,,
,NHSE_SEM_Live,tbl_Data_SEM_AEA_1718_Der,dbo,AEA_Load_ID,An identifier assigned during loading to aid processing.,int,Yes,An identifier assigned to each load file during processing.  Does not represent any information about the patient.,,,,,
,NHSE_SEM_Live,tbl_Data_SEM_AEA_1718_Der,dbo,AEA_Raw_ID,"An identifier on the raw data, i.e. assigned by NHS Digital prior to import to the NCDR, used during loading and processing.",bigint,No,,,,,,
,NHSE_SEM_Live,tbl_Data_SEM_AEA_1718_Der,dbo,Attend_Core_HRG,The attendance core HRG produced by the 2017/18 Local Payment HRG Grouper.,varchar(6),Yes,"If A AND E PATIENT GROUP is 70 (Brought in dead) then 'DOA', else this field displays the Emergency HRG code according to the 2017/18 Local Payment HRG Grouper.
For full details of the HRG Grouper, see NHS Digital's documentation:
http://content.digital.nhs.uk/article/7684/HRG4-201718-Local-Payment-Grouper
",,,,,
,NHSE_SEM_Live,tbl_Data_SEM_AEA_1718_Der,dbo,Quality_Error_Message,Error messages as produced by the 2017/18 Local Payment HRG Grouper.,varchar(1000),Yes,Displays any Error_Message that has occurred due to the data breaking validation rules in the HRG Grouper.,,,,,
,NHSE_SEM_Live,tbl_Data_SEM_AEA_1718_Der,dbo,NCBLocal_Flag,"Indicates whether the attendance is identified as Military Personnel or Offender Health, using either reference mappings or provider submitted values.",varchar(1),Yes,"Set as '0' where Der_Dupe_Flag is '0'.
Updated to '1' when NCBLocal_Flag is completed and the first 3 characters of Commissioner_Code are a Commissioning_Hub_Code, LAT_Code (apart from 'Q99'), 'X24' or 'XMD'.
Updated to '1' when NCBLocal_Flag is completed, NCBLocal_RuleApplied contains '|Provider Submitted' and NCBLocal_ServiceLine is not completed.
Updated to '1' where NCBLocal_Flag is completed and GP_Practice_Type_NCB is 'Military'.
Updated to '1' when NCBLocal_Flag is completed, Der_Record_Type is 'Curr', GP_Practice_Type_NCB is 'Military', the first 3 characters of Commissioner_Code are '13Q' and either NCBLocal_RuleApplied does not contain '|Military Personnel' or NCBLocal_RuleApplied not completed.",,,,,
